name,country,location_city,website,employees,revenue_usd,clutch_rating,min_project_size_usd,is_wp_specialist,kaycore_fit_score,partnership_priority,web_pct,mobile_pct,custom_pct,cluster
PINECONEPIXEL APP DEVELOPMENT (PTY) LTD,SA,"Johannesburg, South Africa",,29,2436000.0,5.01,10000,False,4,Medium,50.0,0.0,50.0,1
The Delta,SA,"Cape Town, South Africa",,29,2436000.0,4.82,5000,False,4,Medium,10.0,20.0,0.0,0
Realm Digital,SA,"Cape Town, South Africa",,29,2436000.0,4.64,10000,False,4,Medium,20.0,20.0,20.0,1
Crockett Produced (Pty) Ltd,SA,"Sandton, South Africa",,29,2436000.0,4.82,1000,False,4,Medium,25.0,0.0,0.0,1
Octrotus Online Solutions,SA,"Pretoria, South Africa",,29,2436000.0,4.82,5000,False,4,Medium,10.0,50.0,0.0,0
Adworth,SA,"Cape Town, South Africa",,29,2436000.0,5.01,1000,False,4,Medium,10.0,0.0,0.0,1
Digital Design Agency Group,SA,"Johannesburg, South Africa",,29,2436000.0,5.03,1000,False,4,Medium,10.0,10.0,0.0,1
TransformIT Dynamics,SA,"Vanderbijlpark, South Africa",,29,2436000.0,4.82,5000,False,4,Medium,20.0,0.0,10.0,1
Codenatics,SA,"Cape Town, South Africa",,29,2436000.0,4.52,250000,False,4,Medium,10.0,20.0,30.0,1
Monkey and River,SA,"Centurion, South Africa",,29,2436000.0,5.01,1000,False,4,Medium,20.0,0.0,20.0,1
Appstrax Technology,SA,"Cape Town, South Africa",,50,4200000.0,5.02,10000,False,4,Medium,20.0,0.0,30.0,1
Kaitech (Pty) Ltd,SA,"Pretoria, South Africa",,29,2436000.0,4.83,1000,False,4,Medium,35.0,0.0,0.0,1
The Mail Exchange CC,SA,"Cape Town, South Africa",,29,2436000.0,5.02,0,False,4,Medium,30.0,0.0,0.0,1
Thought Inc.,SA,"Johannesburg, South Africa",,29,2436000.0,4.51,5000,False,4,Medium,30.0,30.0,10.0,0
BNRY Digital,SA,"Cape Town, South Africa",,71,5964000.0,5.01,25000,False,4,Medium,20.0,0.0,0.0,1
SovTech,SA,"Randburg, South Africa",https://www.sovtech.com,29,2030000.0,0.0,10000,False,2,Medium,30.0,0.0,0.0,3
Elemental,SA,"Cape Town, South Africa",https://www.elemental.agency/,29,2030000.0,0.0,5000,False,2,Medium,60.0,0.0,0.0,3
Liorra Tech,SA,"Cape Town, South Africa",https://www.liorra.io/book-a-call%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dza-web-developers,29,2030000.0,0.0,10000,False,2,Medium,25.0,0.0,0.0,3
Haefele Software,SA,"Cape Town, South Africa",http://www.haefelesoftware.com/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,29,2030000.0,0.0,10000,False,2,Medium,10.0,0.0,0.0,3
Bluebird Technologies,SA,"Austin, TX",https://bluebird.tech,29,2030000.0,0.0,5000,False,2,Medium,30.0,0.0,0.0,3
Melsoft,SA,"Johannesburg, South Africa",https://melsoft.io,29,2030000.0,0.0,1000,False,2,Medium,20.0,0.0,0.0,3
Softserve Digital Development,SA,"Edenvale, South Africa",https://www.softserve.co.za,29,2030000.0,0.0,5000,False,2,Medium,16.0,0.0,0.0,3
TypeDev.io,SA,"Centurion, South Africa",https://typedev.io,29,2030000.0,0.0,10000,False,2,Medium,10.0,0.0,0.0,3
Scrums.com,SA,"New York, NY",https://www.scrums.com,29,2030000.0,0.0,25000,False,2,Medium,20.0,0.0,0.0,3
BluShift Consulting,SA,"Johannesburg, South Africa",https://blushift.co.za,29,2030000.0,0.0,1000,False,2,Medium,25.0,0.0,0.0,3
Web SEM Online,SA,"Cape Town, South Africa",https://websem.io/,29,2030000.0,0.0,1000,False,2,Medium,20.0,0.0,0.0,3
CRT Digital,SA,"George, South Africa",https://www.crtdigital.co.za/,29,2030000.0,0.0,1000,False,2,Medium,25.0,0.0,0.0,3
Helios Design,SA,"Johannesburg, South Africa",https://www.heliosdesign.com,29,2030000.0,0.0,0,False,2,Medium,40.0,0.0,0.0,3
SyberGrupe,SA,"Randburg, South Africa",https://www.sybergrupe.com,29,2030000.0,0.0,1000,False,2,Medium,10.0,0.0,0.0,3
AUX Studio,SA,"Cape Town, South Africa",https://aux.studio/,29,2030000.0,0.0,25000,False,2,Medium,25.0,0.0,0.0,3
Vegatech,SA,"Cape Town, South Africa",https://vegatech.co.za/,29,2030000.0,0.0,1000,False,2,Medium,20.0,0.0,0.0,3
Bermont,SA,"Cape Town, South Africa",https://bermont.digital,29,2030000.0,0.0,1000,False,2,Medium,15.0,0.0,0.0,3
Mut-Con (Pty) Ltd,SA,"Johannesburg, South Africa",https://mut-con.co.za/,29,2030000.0,0.0,0,False,2,Medium,10.0,0.0,0.0,3
Terra Digital,SA,"Cape Town, South Africa",https://www.terradigital.co.za/,29,2030000.0,0.0,1000,False,2,Medium,25.0,0.0,0.0,3
Evolvea Systems,SA,"Benoni, South Africa",https://www.evolvea.digital/,29,2030000.0,0.0,10000,False,2,Medium,30.0,0.0,0.0,3
Moontu Digital Solutions,SA,"Cape Town, South Africa",http://moontudigitalsolutions.co.za/,29,2030000.0,0.0,1000,False,2,Medium,10.0,0.0,0.0,3
Pixel Perfect,SA,"Somerset West, South Africa",http://www.pixelperfect.co.za,29,2030000.0,0.0,5000,False,2,Medium,20.0,0.0,0.0,3
Fluidity Software Solutions,SA,"Glen Vine, England",https://www.fluidity.solutions/,29,2030000.0,0.0,25000,False,2,Medium,25.0,0.0,0.0,3
Versys Media,SA,"Sandton, South Africa",https://versysmedia.com/,29,2030000.0,0.0,1000,False,2,Medium,20.0,0.0,0.0,3
Netgen Custom Software,SA,"Randburg, South Africa",https://www.netgen.co.za/,29,2030000.0,0.0,1000,False,2,Medium,20.0,0.0,0.0,3
Coherent Solutions,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiI2NWQ3N2Q1Yy1hZTFmLTRhNjktOWNkMy00ZWQ5MTk1ZmI2MTAiLCJwcm92aWRlcl9pZCI6ODI0NDksImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNDgyODIsInBvc2l0aW9uIjoxLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdv:n2fdunSPFyKMU5Z6UxkSkl0MPHmX-mu-3VNRF_AiGho,14,1176000.0,4.73,50000,False,2,Medium,15.0,0.0,0.0,3
Proven,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiJmZDU0YWZmYS1jOTg0LTQ5OWYtYTY3OC05ZjQ2NjZkZTNjMDQiLCJwcm92aWRlcl9pZCI6MzUwNTgwLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM3OTU4LCJwb3NpdGlvbiI6MiwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdv:Y96T8XC7eNT2THuYa3e_IarAUkgiRjCiJ577NXi_fMc,29,2436000.0,4.912,25000,False,4,Medium,25.0,0.0,10.0,1
Storm Brain,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiJjMzE1MzRkZC1lOTE1LTQzMzQtOTk0MS0xODFjYmYxNTg1ZGEiLCJwcm92aWRlcl9pZCI6MTQ0MzUyLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MzAzNTk5LCJwb3NpdGlvbiI6MywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdv:jNcZNjYzXxnjcX09CaQNkwJGdvlpxtb2F4VyGjLMMCU,29,2436000.0,5.0124,10000,False,4,Medium,40.0,0.0,0.0,1
KB Consulting,SA,"Sandton, South Africa",,29,2436000.0,5.01,0,False,4,Medium,12.0,12.0,16.0,1
Exceed IT,SA,"Pretoria, South Africa",,29,2436000.0,5.02,1000,False,4,Medium,15.0,35.0,10.0,0
DRUM'N'CODE,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiI4NWIwZWM3Ny1jOGI3LTRhNTktYTFlMS0yYTUwNzkxZDI2MGQiLCJwcm92aWRlcl9pZCI6MTE1NDM1OCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI1OTc1OCwicG9zaXRpb24iOjQsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdv:YSX7BZqxjelASeOZhh3PHybdAQVJH-DK9ikaB1ui2EU,29,2436000.0,5.025,1000,False,4,Medium,30.0,10.0,30.0,1
Appunite,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiJkMTkxN2JiMy1jZjllLTRiMTgtYTViMy0yN2Y0ODFhN2MyMjciLCJwcm92aWRlcl9pZCI6MzMyMTgsImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjoyMzc2MzYsInBvc2l0aW9uIjo1LCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdv:E5kpObPbZUZvnJLnAsKCFMDQKopAiZHZpVjs13X4MZY,29,2436000.0,4.921,10000,False,4,Medium,20.0,0.0,20.0,1
TKX Media,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiJlZDJiMDEzNC1iOTViLTQ2M2MtYTNlZS04NGQwZjA1ZjJkYzEiLCJwcm92aWRlcl9pZCI6MjUzMTE5NCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM1MTI2MSwicG9zaXRpb24iOjYsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdv:ZiDHntGzsfySfQqbgzjPZmE-BYKnEOhcuOr6EGi63HU,29,2436000.0,5.012,5000,False,4,Medium,40.0,0.0,0.0,1
ZonkeTech,SA,"Durban, South Africa",,29,2436000.0,4.82,1000,False,4,Medium,10.0,0.0,70.0,1
Phantom Digital,SA,"Umhlanga, South Africa",,29,2436000.0,5.01,1000,False,4,Medium,10.0,30.0,10.0,0
Arcade,SA,"Cape Town, South Africa",,29,2436000.0,5.01,1000,False,4,Medium,20.0,0.0,0.0,1
Designtalks,SA,"Sandton, South Africa",,29,2436000.0,5.02,1000,False,4,Medium,20.0,0.0,0.0,1
The Grow Collective,SA,"Cape Town, South Africa",,29,2436000.0,5.02,1000,False,4,Medium,10.0,0.0,0.0,1
Geniusee,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiJkODdhZTQ0Ny0xZDkxLTQ5NjMtYTZiNi00OTViNDdmNzMzNjkiLCJwcm92aWRlcl9pZCI6MTUzOTkxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mjg5NjUxLCJwb3NpdGlvbiI6NywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdv:kcdC_8FJWW3mPf8O8Zi_tZY7W5V_ECYG4uXjODtpXdw,29,2436000.0,5.067,50000,False,4,Medium,40.0,0.0,40.0,1
"TRIARE, LLC",SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiJjZTM0ZWM4NS04YTU2LTQ3YWEtOGZjMy05MGE3N2RkMGVjYzUiLCJwcm92aWRlcl9pZCI6Njg3NjgxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM5ODU0LCJwb3NpdGlvbiI6OCwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdv:uc61xh78t3OJzwPH08TwqhqZzX4nfAAtR3iYL8kj-CQ,29,2436000.0,4.937,10000,False,4,Medium,35.0,41.0,0.0,0
Arounda,SA,Completed projects in 19 countries,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiIzY2RlZDc5Ny1lMjE3LTRmN2UtYmVmZC0zZjQ4OTM5MmEzY2QiLCJwcm92aWRlcl9pZCI6MTE1MzA3MCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM3MzE4NywicG9zaXRpb24iOjksImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdv:cmYsHRSg-BD27Pq48EjZEF9Dy1J37K3XuWZVQxG7G70,29,2436000.0,5.072,25000,False,4,Medium,30.0,0.0,0.0,1
Semantica Digital,SA,"Cape Town, South Africa",,29,2436000.0,4.51,5000,False,4,Medium,20.0,0.0,0.0,1
Yobi Code,SA,"Randburg, South Africa",,29,2436000.0,4.51,5000,False,4,Medium,20.0,0.0,20.0,1
Dev Technosys,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiI5N2ZiYjBkNS04YzA5LTRjYjUtOTlkNy0zMzk2NzFiNGE2ODIiLCJwcm92aWRlcl9pZCI6NDYzMzQsImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNzc2ODUsInBvc2l0aW9uIjoxMCwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqdv:EFum6vu2kc4Z6GLnddvT_3MgRk_9ihBus2-m8y-c1N8,29,2436000.0,4.8201,10000,False,4,Medium,10.0,35.0,0.0,0
Rekos Agency,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiI0MTkxMmRlNi01NGMzLTQyMDItYmZlYi1kZmRlODMxYWU4MGQiLCJwcm92aWRlcl9pZCI6MjA2NzA4NywiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI2NDIwMywicG9zaXRpb24iOjExLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdv:moERMJQqTcZ1j_VyHZ4eSzD27qf93X9qbMvI1janIME,29,2436000.0,4.926,5000,False,4,Medium,30.0,0.0,0.0,1
Crest Coder Private Limited,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiJmMzUwMjg2Ni05NjMzLTQ4ZGQtYWU1Yy00NTZhNDBkYWNkNGEiLCJwcm92aWRlcl9pZCI6NzA3NjE5LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mzg2MjM1LCJwb3NpdGlvbiI6MTIsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdv:aQwwL5mp5rK4y-i45fH5gD78t-qGHmJaFWm6Z-TbzXA,29,2436000.0,4.734,5000,False,4,Medium,50.0,50.0,0.0,0
Fanxy,SA,"Cape Town, South Africa",,29,2436000.0,5.012,1000,False,4,Medium,50.0,0.0,0.0,1
Red Rabbit Media,SA,"Johannesburg, South Africa",,29,2436000.0,4.82,0,False,4,Medium,15.0,0.0,0.0,1
Appello Software,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiJkYTg3NDA0MC02ZTg4LTQyYzktOWVmNy02ZTY0ZmUzMDYwMGUiLCJwcm92aWRlcl9pZCI6NTk1MDY2LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM2MTQyLCJwb3NpdGlvbiI6MTMsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdv:R6kxDrlFcsaZzEMYZXhWYRbH3NXK2HcNDdUo3yfTCsQ,33,2772000.0,4.933,50000,False,4,Medium,10.0,55.0,35.0,0
Read more,SA,South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiJlYTY2YTM5MS03OWVhLTQ5ODEtODI4Mi1mMzJmODdkNmE1YzQiLCJwcm92aWRlcl9pZCI6MjUxNjkxNSwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM4MjQ2NywicG9zaXRpb24iOjE0LCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqdv:Vjd2vQmEsBhZL36WdsBm1UpLqHjaq0I6NQrai2cwlwM,29,2030000.0,0.0,10000,False,2,Medium,20.0,20.0,0.0,3
ExpandX,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjI5MmI0NTcyLTBjNWMtNDkzMC04NmMwLTMyMDQ1NDZmMGE0OCIsImltcHJlc3Npb25faWQiOiI4NTg4MjEzNC01ODljLTQxMGUtYmM1Yi03NmJjMWFjNWExYWYiLCJwcm92aWRlcl9pZCI6NzMyNTA0LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mzg1MTMxLCJwb3NpdGlvbiI6MTUsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqdv:8kl5X8JgOrqJvavMgOEofaVisCgvfMnbDfoymzE76Bs,29,2436000.0,5.066,10000,False,4,Medium,30.0,0.0,0.0,1
Platinum Seed (Pty) Ltd,SA,"Cape Town, South Africa",,29,2030000.0,0.0,5000,False,2,Medium,20.0,0.0,0.0,3
Edot Digital,SA,"Sandton, South Africa",,29,2436000.0,5.01,5000,False,4,Medium,15.0,0.0,0.0,1
PixelTime,SA,"Johannesburg South, South Africa",,29,2030000.0,0.0,0,False,2,Medium,50.0,0.0,0.0,3
011 digital,SA,"Sandton, South Africa",,29,2436000.0,5.01,250000,False,4,Medium,15.0,0.0,10.0,1
Bizco Tech South Africa,SA,"Pretoria, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,20.0,0.0,0.0,3
PrimeLogic,SA,"Cape Town, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,40.0,0.0,30.0,3
SrsBsns,SA,"Germiston, South Africa",,29,2030000.0,0.0,0,False,2,Medium,35.0,0.0,30.0,3
Kagiso Interactive,SA,"Durban, South Africa",,29,2030000.0,0.0,25000,False,2,Medium,30.0,30.0,0.0,3
iSimon Web Design and Development,SA,"Cape Town, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,35.0,0.0,0.0,3
Simplr,SA,"Cape Town, South Africa",,29,2030000.0,0.0,5000,False,2,Medium,15.0,0.0,0.0,3
Kingly Clark,SA,"Stellenbosch, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,20.0,0.0,20.0,3
Studio112,SA,"Pretoria, South Africa",,112,7840000.0,0.0,0,False,0,Medium,25.0,0.0,0.0,2
PYGIO,SA,"Johannesburg, South Africa",,29,2030000.0,0.0,10000,False,2,Medium,10.0,10.0,10.0,3
Empire Web (Pty)Ltd.,SA,"Brakpan, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,70.0,30.0,0.0,3
Blue Screen Media Marketing,SA,"Kloof, South Africa",,29,2030000.0,0.0,0,False,2,Medium,65.0,0.0,0.0,3
Pytbyte Web and App Development,SA,"Malmesbury, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,50.0,50.0,0.0,3
Black Alsatian,SA,"Gqeberha, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,50.0,0.0,0.0,3
Daily Dose Marketing,SA,"George, South Africa",,29,2030000.0,0.0,0,False,2,Medium,50.0,0.0,0.0,3
Rocketsoft,SA,"Cape Town, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,25.0,35.0,0.0,3
Ignite Media (South Africa),SA,"Cape Town, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,10.0,0.0,0.0,3
League Digital,SA,"Sandton, South Africa",,29,2030000.0,0.0,5000,False,2,Medium,20.0,20.0,0.0,3
Skywalk Innovations,SA,"Cape Town, South Africa",,29,2436000.0,5.01,10000,False,4,Medium,20.0,0.0,10.0,1
Ravensdale Digital Services,SA,"Cape Town, South Africa",,50,3500000.0,0.0,1000,False,2,Medium,50.0,0.0,0.0,3
Philanthrosoft,SA,"Randburg, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,80.0,0.0,20.0,3
eTraverse,SA,"Sandton, South Africa",,38,3192000.0,5.02,1000,False,4,Medium,20.0,0.0,10.0,1
Cosimo Web & Design,SA,"Johannesburg, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,50.0,0.0,0.0,3
Bandelaweb,SA,"East London, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,50.0,0.0,0.0,3
One Square Web,SA,"Sandton, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,50.0,0.0,0.0,3
Konten,SA,"Cape Town, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,40.0,0.0,0.0,3
Fishgate Advertising,SA,"Cape Town, South Africa",,29,2030000.0,0.0,5000,False,2,Medium,20.0,0.0,0.0,3
Online By Digital,SA,"Midrand, South Africa",,25,1750000.0,0.0,5000,False,2,Medium,45.0,0.0,0.0,3
Hamba | Mobile App Developers,SA,"Sandton, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,30.0,40.0,0.0,3
DVTNot yet reviewed,SA,"Cape Town, South Africa",,18,1260000.0,0.0,10000,False,0,Medium,20.0,0.0,20.0,3
Codilation,SA,"Knysna, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,50.0,10.0,10.0,3
KB Alpha,SA,"Pinetown, South Africa",,29,2030000.0,0.0,5000,False,2,Medium,50.0,50.0,0.0,3
HowdyPress,SA,"Cape Town, South Africa",,29,2030000.0,0.0,0,False,2,Medium,50.0,0.0,0.0,3
insync with tornado,SA,"eMalahleni, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,50.0,0.0,0.0,3
Wolfe&Co.,SA,"Cape Town, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,25.0,0.0,0.0,3
Runninghill software development,SA,"Roodepoort, South Africa",,29,2030000.0,0.0,0,False,2,Medium,35.0,0.0,35.0,3
Coherent Solutions,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImFkZmQ1OWU3LWNkNmMtNGI5Yi05MDI2LTVhNGYzNDExNTU4YyIsImltcHJlc3Npb25faWQiOiIxZWY2ZmU2ZS04NjUzLTQ1YmQtODZjYi1iZmE1M2Q5MDJlMTQiLCJwcm92aWRlcl9pZCI6ODI0NDksImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNDgyODIsInBvc2l0aW9uIjoxLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vtqe5:dIHSgcjNjFN8BGRWRUrW58q0BAInceC19ze24Tu2fx0,29,2436000.0,4.73,50000,False,4,Medium,15.0,0.0,0.0,1
Proven,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImFkZmQ1OWU3LWNkNmMtNGI5Yi05MDI2LTVhNGYzNDExNTU4YyIsImltcHJlc3Npb25faWQiOiI2ZjY2YTU5NS01OTYyLTQ5M2QtOTE2MC1jNTNhZDJlYzg4MGEiLCJwcm92aWRlcl9pZCI6MzUwNTgwLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM3OTU4LCJwb3NpdGlvbiI6MiwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqe5:mCDFAwXmJ36sw8dPstarSjYGB4HLdc92Koo6g7vl-kk,29,2436000.0,4.912,25000,False,4,Medium,25.0,0.0,10.0,1
Storm Brain,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImFkZmQ1OWU3LWNkNmMtNGI5Yi05MDI2LTVhNGYzNDExNTU4YyIsImltcHJlc3Npb25faWQiOiJiZjAzMGUxNS02MTc2LTQ3ZjQtOGRkNC0yNGIwYmMwMTBkZmQiLCJwcm92aWRlcl9pZCI6MTQ0MzUyLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MzAzNTk5LCJwb3NpdGlvbiI6MywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vtqe5:g4amv_TAzS9-QOOTTnZOKXuOTwyGxx8oCErmEMamWpM,29,2436000.0,5.0124,10000,False,4,Medium,40.0,0.0,0.0,1
Sikadi Tech,SA,"Cape Town, South Africa",,29,2030000.0,0.0,1000,False,2,Medium,40.0,10.0,0.0,3
Flow Communications,SA,"Johannesburg, South Africa",,29,2030000.0,0.0,0,False,2,Medium,25.0,0.0,0.0,3
DRUM'N'CODE,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6ImFkZmQ1OWU3LWNkNmMtNGI5Yi05MDI2LTVhNGYzNDExNTU4YyIsImltcHJlc3Npb25faWQiOiJhMjk0ODQxOC00Mjg3LTQ3OTYtODQ4OC1kYWM2YWI1MjcyN2IiLCJwcm92aWRlcl9pZCI6MTE1NDM1OCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI1OTc1OCwicG9zaXRpb24iOjQsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vtqe5:w4zz6lEhCcSdyU1HCKo78oTF0T9vtgz2l4kBEZn1chw,29,2436000.0,5.025,1000,False,4,Medium,30.0,10.0,30.0,1
