name,country,location_city,website,employees,clutch_rating,min_project_size_usd,services,is_wp_specialist,revenue_usd,kaycore_fit_score,partnership_priority
CubeZoo,SA,"Johannesburg, South Africa",https://www.cubezoo.co.za/project-kickoff/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dza-web-developers,29,4.931,10000,"['30% Mobile App Development', '20% Web Development', '15% Custom Software Development', '15% UX/UI Design']",False,2436000.0,4,Medium
Coherent Solutions,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiIzNjE0MGY2YS1lN2RhLTQ2OTAtOTMxZC1jM2RiY2E3MmY2NmUiLCJwcm92aWRlcl9pZCI6ODI0NDksImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNDgyODIsInBvc2l0aW9uIjoxLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthK:fzrVdeuLfPa2uIWx8GjM_IK4GjuAZwqQkSJAFhJ2OMY,14,4.73,50000,"['30% AI Development', '15% Web Development', '10% Cloud Consulting & SI']",False,1176000.0,2,Medium
Proven,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiJmYjJiM2Q0OS04NDM0LTQwYTgtYjQzNC0yZTRmMWU3ZmQ2YTYiLCJwcm92aWRlcl9pZCI6MzUwNTgwLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM3OTU4LCJwb3NpdGlvbiI6MiwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthK:UB0e0SWrwRqX88F5nK070qbVkKT54WL1jchwFMPN0sI,29,4.912,25000,"['25% Web Development', '25% Web Design', '10% Custom Software Development', '10% UX/UI Design']",False,2436000.0,4,Medium
Storm Brain,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiJlZGI1NGUwYi0xOGJjLTQ0YzctYTZmYy02Njk0ODNkMmQ1NmEiLCJwcm92aWRlcl9pZCI6MTQ0MzUyLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MzAzNTk5LCJwb3NpdGlvbiI6MywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthK:qevuHthNhLn1N_Kv2kcfDRGgsq0KhAvaXf6iqowaNxE,29,5.0124,10000,"['40% Web Design', '20% Web Development', '10% E-Commerce Development', '10% Pay Per Click', '10% Search Engine Optimization']",False,2436000.0,4,Medium
Brave Digital,SA,"Cape Town, South Africa",https://www.bravedigital.com/development/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dza-web-developers,29,4.88,10000,"['50% Web Development', '30% Web Design', '20% Custom Software Development']",False,2436000.0,4,Medium
Origen Software,SA,"Cape Town, South Africa",https://origensoftware.com/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dza-web-developers,29,5.024,25000,"['40% Mobile App Development', '30% Web Development', '10% UX/UI Design']",False,2436000.0,4,Medium
DRUM'N'CODE,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiIxYjFiYWU0My1iOWQ2LTRmMmEtYjgxOC1jNTc5MTc2ODM3MGQiLCJwcm92aWRlcl9pZCI6MTE1NDM1OCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI1OTc1OCwicG9zaXRpb24iOjQsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthK:FZqMZo0-ngv515dkvY95i4eH5KDT-zXCNIhMqqBWBYE,29,5.025,1000,"['30% Web Development', '30% Custom Software Development', '15% Web Design', '10% Mobile App Development']",False,2436000.0,4,Medium
Appunite,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiI4YjllMDUyYS0xM2M1LTQyNzctYmZhMS1mN2I4YzVjY2Y1ODIiLCJwcm92aWRlcl9pZCI6MzMyMTgsImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjoyMzc2MzYsInBvc2l0aW9uIjo1LCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthK:QBEXowL1MFyxH2TYq5lky-_AoSFKronj0HFlW96E32w,29,4.921,10000,"['20% Web Development', '20% Custom Software Development', '10% E-Commerce Development', '10% Generative AI', '10% Low/No Code Development', '10% Web Design']",False,2436000.0,4,Medium
TKX Media,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiIxNGRmODUzZS1iMzE4LTQzOGMtODg4Yy03MmNlZDVlMDc0ODkiLCJwcm92aWRlcl9pZCI6MjUzMTE5NCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM1MTI2MSwicG9zaXRpb24iOjYsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthK:znHDljNq2ZTCuB0Fv-hXXSHLnzFtZSIREppEz1OWNRI,29,5.011,5000,"['40% Search Engine Optimization', '40% Web Design', '20% Advertising']",False,2436000.0,4,Medium
Modern Day Strategy,SA,"Cape Town, South Africa",https://www.moderndaystrategy.com,29,5.028,1000,"['30% Mobile App Development', '20% Web Development', '10% Custom Software Development', '10% Low/No Code Development', '10% Web Design']",False,2436000.0,4,Medium
Clickmod,SA,"Centurion, South Africa",https://www.clickmod.co.za,29,4.73,25000,"['35% Custom Software Development', '20% Web Development', '20% Mobile App Development']",False,2436000.0,4,Medium
Agile Routes,SA,"Randburg, South Africa",https://agileroutes.com/,29,5.09,5000,"['75% Web Development', '10% Custom Software Development', '5% UX/UI Design', '5% Web Design']",False,2436000.0,4,Medium
WEBINK,SA,"Sandton, South Africa",https://webink.agency,29,4.95,1000,"['10% Web Development', '10% E-Commerce Development', '10% Search Engine Optimization', '10% UX/UI Design']",False,2436000.0,4,Medium
Geniusee,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiJhYTQ4ZWNlNS02YTE0LTQ3NzUtODI0My1kMzliYjU4ZDlhN2MiLCJwcm92aWRlcl9pZCI6MTUzOTkxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mjg5NjUxLCJwb3NpdGlvbiI6NywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthK:FgzzGEl5Vyh9o6IGk95L_oyb78gi_8Z-KjMUzyuFBmw,14,5.067,50000,"['40% Web Development', '40% Custom Software Development', '10% Cloud Consulting & SI']",False,1176000.0,2,Medium
"TRIARE, LLC",SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiJmNmFjZThiYS04OWY5LTQ4NDYtYTdjYS0xMGI0ZTQxNWE2YzciLCJwcm92aWRlcl9pZCI6Njg3NjgxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM5ODU0LCJwb3NpdGlvbiI6OCwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthK:LrhsRz1jzaMS_mjwNi_sDqUhdebgR5msG2HmHok27r0,29,4.937,10000,"['41% Mobile App Development', '35% Web Development', '12% UX/UI Design']",False,2436000.0,4,Medium
Arounda,SA,Completed projects in 19 countries,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiIzMThiNjk5OC1hZjBkLTRjOGMtYjU4ZC01OWNlOTA1YmRkYmMiLCJwcm92aWRlcl9pZCI6MTE1MzA3MCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM3MzE4NywicG9zaXRpb24iOjksImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthK:kfdnkkSkewUGOkoNsH00Eaj0wLs_ulb8pNIWRRk4Wzk,29,5.072,25000,"['30% Web Development', '30% UX/UI Design', '10% Branding']",False,2436000.0,4,Medium
Decode Development,SA,"Cape Town, South Africa",https://www.decodedev.com/,29,5.01,5000,['30% Web Development'],False,2436000.0,4,Medium
SovTech,SA,"Cape Town, South Africa",,29,4.17,10000,"['30% Web Development', '30% Mobile App Development', '15% Cloud Consulting & SI']",False,2030000.0,2,Medium
Dev Technosys,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiIwYjlmYzhmNC1hOTgwLTRmNGItOWY2YS1iZGE3MDI4MDk4YjMiLCJwcm92aWRlcl9pZCI6NDYzMzQsImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNzc2ODUsInBvc2l0aW9uIjoxMCwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthK:ZS44QUD4UHySUXZB5DbnEeku1sG_iQyTZ2tlfNQFAOY,100,4.8201,10000,"['55% Blockchain', '35% Mobile App Development', '10% Web Development']",False,8400000.0,4,Medium
Rekos Agency,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiJhYzliMTkzMi01YTFmLTRiY2UtYWE3Yy0zNjI1YjIwZGUxNzIiLCJwcm92aWRlcl9pZCI6MjA2NzA4NywiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI2NDIwMywicG9zaXRpb24iOjExLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthK:sdUG_ueXb6SFv58ci-8aF6PnWDxdagF2KWl7qcFUsvg,29,4.926,5000,"['30% Web Development', '30% Web Design', '20% UX/UI Design']",False,2436000.0,4,Medium
Appello Software,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiJiODE1ODZlZS1kNGU2LTQ4YTItOGMwYi1kM2NmNWViODgwYzMiLCJwcm92aWRlcl9pZCI6NTk1MDY2LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM2MTQyLCJwb3NpdGlvbiI6MTIsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthK:-MAQ5CpKlg-NtHyGbBeKyoUvf1XcId_afvrClXdzO_s,33,4.933,50000,"['55% Mobile App Development', '35% Custom Software Development', '10% Web Development']",False,2772000.0,4,Medium
Elemental,SA,"Cape Town, South Africa",,29,4.53,5000,"['60% Web Development', '40% Custom Software Development']",False,2436000.0,4,Medium
Liorra Tech,SA,"Cape Town, South Africa",,3,4.97,10000,"['30% Mobile App Development', '25% Web Development', '10% Application Testing', '10% Low/No Code Development']",False,252000.0,2,Medium
Read more,SA,South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiI4ZWE3Y2M5Yy03ZjVmLTRmMGMtYjBhOS01Zjc0MmMwODVkYWIiLCJwcm92aWRlcl9pZCI6MjUxNjkxNSwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM4MjQ2NywicG9zaXRpb24iOjEzLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthK:sURWkLxWTvwXEfto1y41DsG2wf9UyUTVzYYuwILdiUo,29,0.0,10000,"['20% Web Development', '20% AI Development', '20% Mobile App Development', '20% UX/UI Design']",False,2030000.0,2,Medium
ExpandX,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjNhMjU2ZGZiLTBhNzMtNGM5YS1hYjJlLTFiZjM3YWViMGMwNCIsImltcHJlc3Npb25faWQiOiI4YjJkZjY2MC1iMzNjLTRkYTYtYWEwMS1hZGUyZDliYWM3MmIiLCJwcm92aWRlcl9pZCI6NzMyNTA0LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mzg1MTMxLCJwb3NpdGlvbiI6MTQsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthK:038P8fBzT2pA4jBAIRntqGn0tsQIPCMjAQhrW_WYsEs,29,5.066,10000,"['30% Web Development', '20% E-Commerce Development', '10% Web Design']",False,2436000.0,4,Medium
Haefele Software,SA,"Cape Town, South Africa",,29,4.812,10000,"['40% Custom Software Development', '10% Web Development', '5% IT Staff Augmentation', '5% Mobile App Development']",False,2436000.0,4,Medium
Bluebird Technologies,SA,"Johannesburg, South Africa",,29,5.04,5000,"['30% Web Development', '20% Custom Software Development', '10% E-Commerce Development', '10% Low/No Code Development']",False,2436000.0,4,Medium
Melsoft,SA,"Johannesburg, South Africa",,29,4.824,1000,"['20% Web Development', '20% Custom Software Development', '10% AI Development', '10% E-Commerce Development', '10% Low/No Code Development', '10% Web Design']",False,2436000.0,4,Medium
Softserve Digital Development,SA,"Edenvale, South Africa",,29,5.03,5000,"['24% Custom Software Development', '16% Web Development', '15% UX/UI Design', '15% Web Design', '5% E-Commerce Development']",False,2436000.0,4,Medium
TypeDev.io,SA,"Cape Town, South Africa",,26,5.01,10000,"['15% Custom Software Development', '15% IT Staff Augmentation', '15% UX/UI Design', '10% Web Development', '10% E-Commerce Development', '10% Mobile App Development']",False,2184000.0,4,Medium
Scrums.com,SA,"Randburg, South Africa",,100,5.02,25000,"['20% Web Development', '20% Mobile App Development']",False,8400000.0,4,Medium
BluShift Consulting,SA,"Cape Town, South Africa",,50,4.94,1000,"['35% Mobile App Development', '25% Web Development', '10% Low/No Code Development']",False,4200000.0,4,Medium
Web SEM Online,SA,"Cape Town, South Africa",,29,5.02,1000,"['40% Search Engine Optimization', '20% Web Development', '10% Low/No Code Development']",False,2436000.0,4,Medium
CRT Digital,SA,"George, South Africa",,29,4.83,1000,"['25% Web Development', '25% E-Commerce Development', '10% Branding', '10% Mobile App Development', '10% Search Engine Optimization']",False,2436000.0,4,Medium
Helios Design,SA,"Johannesburg, South Africa",,29,5.03,0,"['40% Web Development', '30% Web Design', '10% Low/No Code Development']",False,2436000.0,4,Medium
SyberGrupe,SA,"Randburg, South Africa",,29,5.05,1000,"['10% Web Development', '10% E-Commerce Development', '10% Search Engine Optimization', '10% UX/UI Design', '10% Web Design', '5% Mobile App Development', '2% Branding', '2% Digital Strategy', '1% Custom Software Development']",False,2436000.0,4,Medium
AUX Studio,SA,"Cape Town, South Africa",,29,4.84,25000,"['50% UX/UI Design', '25% Web Development', '25% Mobile App Development']",False,2436000.0,4,Medium
Vegatech,SA,"Cape Town, South Africa",,29,5.012,1000,"['20% Web Development', '20% E-Commerce Development', '20% Search Engine Optimization', '20% Web Design']",False,2436000.0,4,Medium
Bermont,SA,"Cape Town, South Africa",,29,5.07,1000,"['20% Custom Software Development', '15% Web Development', '10% AI Development', '5% Generative AI', '5% Web Design']",False,2436000.0,4,Medium
Mut-Con (Pty) Ltd,SA,"Johannesburg, South Africa",,29,4.91,0,"['10% Web Development', '10% E-Commerce Development', '10% Pay Per Click', '10% Search Engine Optimization', '10% Web Design']",False,2436000.0,4,Medium
Terra Digital,SA,"Cape Town, South Africa",,29,5.02,1000,"['25% Web Development', '10% Digital Strategy', '10% E-Commerce Development', '10% Search Engine Optimization', '10% Web Design']",False,2436000.0,4,Medium
Evolvea Systems,SA,"Benoni, South Africa",,29,4.99,10000,"['30% Web Development', '30% Custom Software Development']",False,2436000.0,4,Medium
Moontu Digital Solutions,SA,"Cape Town, South Africa",,29,5.02,1000,"['30% Mobile App Development', '10% Web Development', '10% Blockchain', '10% UX/UI Design']",False,2436000.0,4,Medium
Pixel Perfect,SA,"Somerset West, South Africa",,29,5.07,5000,"['20% Web Development', '10% Branding', '10% E-Commerce Development', '10% Web Design', '5% Search Engine Optimization']",False,2436000.0,4,Medium
Fluidity Software Solutions,SA,"Cape Town, South Africa",,100,4.68,25000,"['25% Web Development', '25% Blockchain', '10% Application Testing', '5% Custom Software Development', '5% E-Commerce Development', '5% IoT Development']",False,8400000.0,4,Medium
Versys Media,SA,"Sandton, South Africa",,29,5.03,1000,"['40% Web Design', '20% Web Development', '10% Search Engine Optimization']",False,2436000.0,4,Medium
Netgen Custom Software,SA,"Cape Town, South Africa",,59,5.02,1000,"['50% Custom Software Development', '20% Web Development', '5% Digital Strategy']",False,4956000.0,4,Medium
FUTUREBORN®,SA,"Cape Town, South Africa",,29,4.83,1000,"['10% Web Development', '10% Digital Strategy', '10% E-Commerce Development', '10% UX/UI Design', '10% Web Design', '5% Branding']",False,2436000.0,4,Medium
PINECONEPIXEL APP DEVELOPMENT (PTY) LTD,SA,"Johannesburg, South Africa",,29,5.01,10000,"['50% Web Development', '50% Custom Software Development']",False,2436000.0,4,Medium
The Delta,SA,"Cape Town, South Africa",,29,4.82,5000,"['20% Mobile App Development', '20% UX/UI Design', '10% Web Development', '10% Low/No Code Development']",False,2436000.0,4,Medium
Realm Digital,SA,"Cape Town, South Africa",,29,4.64,10000,"['20% Web Development', '20% Custom Software Development', '20% Mobile App Development']",False,2436000.0,4,Medium
Crockett Produced (Pty) Ltd,SA,"Sandton, South Africa",,29,4.82,1000,['25% Web Development'],False,2436000.0,4,Medium
Octrotus Online Solutions,SA,"Pretoria, South Africa",,29,4.82,5000,"['50% Mobile App Development', '10% Web Development', '10% E-Commerce Development', '10% Low/No Code Development', '10% Web Design']",False,2436000.0,4,Medium
Adworth,SA,"Cape Town, South Africa",,29,5.01,1000,"['10% Web Development', '10% Search Engine Optimization', '10% UX/UI Design', '10% Web Design']",False,2436000.0,4,Medium
Digital Design Agency Group,SA,"Johannesburg, South Africa",,41,5.03,1000,"['40% E-Commerce Development', '10% Web Development', '10% Mobile App Development']",False,3444000.0,4,Medium
TransformIT Dynamics,SA,"Vanderbijlpark, South Africa",,29,4.82,5000,"['20% Web Development', '20% E-Commerce Development', '10% Custom Software Development', '10% IoT Development']",False,2436000.0,4,Medium
Codenatics,SA,"Cape Town, South Africa",,29,4.52,250000,"['30% Custom Software Development', '20% Mobile App Development', '10% Web Development', '10% AI Development', '10% Blockchain']",False,2436000.0,4,Medium
Monkey and River,SA,"Centurion, South Africa",,29,5.01,1000,"['20% Web Development', '20% Custom Software Development', '20% IT Staff Augmentation', '20% UX/UI Design']",False,2436000.0,4,Medium
Appstrax Technology,SA,"Cape Town, South Africa",,50,5.02,10000,"['30% Custom Software Development', '20% Web Development', '10% Blockchain', '10% IoT Development']",False,4200000.0,4,Medium
Kaitech (Pty) Ltd,SA,"Pretoria, South Africa",,29,4.83,1000,"['35% Web Development', '25% Web Design', '10% Pay Per Click', '10% Search Engine Optimization', '5% UX/UI Design']",False,2436000.0,4,Medium
The Mail Exchange CC,SA,"Cape Town, South Africa",,29,5.02,0,"['30% Web Design', '15% Web Development', '10% Pay Per Click', '10% Search Engine Optimization', '5% Digital Strategy']",False,2436000.0,4,Medium
Thought Inc.,SA,"Johannesburg, South Africa",,29,4.51,5000,"['30% Web Development', '30% Mobile App Development', '10% Custom Software Development', '10% UX/UI Design', '10% Web Design']",False,2436000.0,4,Medium
BNRY Digital,SA,"Cape Town, South Africa",,71,5.01,25000,"['20% Web Development', '20% Web Design']",False,5964000.0,4,Medium
SovTech,SA,"Randburg, South Africa",https://www.sovtech.com,29,0.0,10000,['30% Web Development'],False,2030000.0,2,Medium
Elemental,SA,"Cape Town, South Africa",https://www.elemental.agency/,29,0.0,5000,['60% Web Development'],False,2030000.0,2,Medium
Liorra Tech,SA,"Cape Town, South Africa",https://www.liorra.io/book-a-call%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dza-web-developers,29,0.0,10000,['25% Web Development'],False,2030000.0,2,Medium
Haefele Software,SA,"Cape Town, South Africa",http://www.haefelesoftware.com/%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,29,0.0,10000,['10% Web Development'],False,2030000.0,2,Medium
Bluebird Technologies,SA,"Austin, TX",https://bluebird.tech,29,0.0,5000,['30% Web Development'],False,2030000.0,2,Medium
Melsoft,SA,"Johannesburg, South Africa",https://melsoft.io,29,0.0,1000,['20% Web Development'],False,2030000.0,2,Medium
Softserve Digital Development,SA,"Edenvale, South Africa",https://www.softserve.co.za,29,0.0,5000,['16% Web Development'],False,2030000.0,2,Medium
TypeDev.io,SA,"Centurion, South Africa",https://typedev.io,29,0.0,10000,['10% Web Development'],False,2030000.0,2,Medium
Scrums.com,SA,"New York, NY",https://www.scrums.com,29,0.0,25000,['20% Web Development'],False,2030000.0,2,Medium
BluShift Consulting,SA,"Johannesburg, South Africa",https://blushift.co.za,29,0.0,1000,['25% Web Development'],False,2030000.0,2,Medium
Web SEM Online,SA,"Cape Town, South Africa",https://websem.io/,29,0.0,1000,['20% Web Development'],False,2030000.0,2,Medium
CRT Digital,SA,"George, South Africa",https://www.crtdigital.co.za/,29,0.0,1000,['25% Web Development'],False,2030000.0,2,Medium
Helios Design,SA,"Johannesburg, South Africa",https://www.heliosdesign.com,29,0.0,0,['40% Web Development'],False,2030000.0,2,Medium
SyberGrupe,SA,"Randburg, South Africa",https://www.sybergrupe.com,29,0.0,1000,['10% Web Development'],False,2030000.0,2,Medium
AUX Studio,SA,"Cape Town, South Africa",https://aux.studio/,29,0.0,25000,['25% Web Development'],False,2030000.0,2,Medium
Vegatech,SA,"Cape Town, South Africa",https://vegatech.co.za/,29,0.0,1000,['20% Web Development'],False,2030000.0,2,Medium
Bermont,SA,"Cape Town, South Africa",https://bermont.digital,29,0.0,1000,['15% Web Development'],False,2030000.0,2,Medium
Mut-Con (Pty) Ltd,SA,"Johannesburg, South Africa",https://mut-con.co.za/,29,0.0,0,['10% Web Development'],False,2030000.0,2,Medium
Terra Digital,SA,"Cape Town, South Africa",https://www.terradigital.co.za/,29,0.0,1000,['25% Web Development'],False,2030000.0,2,Medium
Evolvea Systems,SA,"Benoni, South Africa",https://www.evolvea.digital/,29,0.0,10000,['30% Web Development'],False,2030000.0,2,Medium
Moontu Digital Solutions,SA,"Cape Town, South Africa",http://moontudigitalsolutions.co.za/,29,0.0,1000,['10% Web Development'],False,2030000.0,2,Medium
Pixel Perfect,SA,"Somerset West, South Africa",http://www.pixelperfect.co.za,29,0.0,5000,['20% Web Development'],False,2030000.0,2,Medium
Fluidity Software Solutions,SA,"Glen Vine, England",https://www.fluidity.solutions/,29,0.0,25000,['25% Web Development'],False,2030000.0,2,Medium
Versys Media,SA,"Sandton, South Africa",https://versysmedia.com/,29,0.0,1000,['20% Web Development'],False,2030000.0,2,Medium
Netgen Custom Software,SA,"Randburg, South Africa",https://www.netgen.co.za/,29,0.0,1000,['20% Web Development'],False,2030000.0,2,Medium
Coherent Solutions,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiIzN2MzODhkYi01MTM1LTRjMWQtODM5Yi1jNzM1NDJhY2NiNTMiLCJwcm92aWRlcl9pZCI6ODI0NDksImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNDgyODIsInBvc2l0aW9uIjoxLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthV:lNTNVbFuCezi8tpRq-LLW96-vV6Xgs-hPh4M8tiJmDw,29,4.73,50000,"['30% AI Development', '15% Web Development', '10% Cloud Consulting & SI']",False,2436000.0,4,Medium
Proven,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiJmNTFmMTcwYS0zNjE3LTQ2NjQtOTUyZS00ZjE5ZjMyYjFlYWIiLCJwcm92aWRlcl9pZCI6MzUwNTgwLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM3OTU4LCJwb3NpdGlvbiI6MiwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthV:GvSHpoGG0davLx6tNWyR6kwl86pYLQL1Kc3GYmS56Ec,29,4.912,25000,"['25% Web Development', '25% Web Design', '10% Custom Software Development', '10% UX/UI Design']",False,2436000.0,4,Medium
Storm Brain,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiIwNjE3NzkwMi0xYWMxLTQyNjAtYWYzNi00OGQ2NDNkMjA1ZWIiLCJwcm92aWRlcl9pZCI6MTQ0MzUyLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MzAzNTk5LCJwb3NpdGlvbiI6MywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthV:ToXg_OHMKk6-4ckJGXWNvu8mJxCc2Hq9eSB8BMdI7XU,29,5.0124,10000,"['40% Web Design', '20% Web Development', '10% E-Commerce Development', '10% Pay Per Click', '10% Search Engine Optimization']",False,2436000.0,4,Medium
KB Consulting,SA,"Sandton, South Africa",,29,5.01,0,"['16% Custom Software Development', '12% Web Development', '12% Blockchain', '12% E-Commerce Development', '12% Mobile App Development']",False,2436000.0,4,Medium
